english	translation	category	sub_category	source
You can now make bronze javelins.	どうのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make shortbows.	みじかいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make bronze 'brutal' arrows.	どうの「あらくれた」やじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make bronze/wooden crossbows and bronze crossbow bolts.	どう・もくせいのこうしゃ、どうのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make longbows.	ながいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make opal tipped bronze bolts.	オパールさきのどうやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make iron arrows.	てつのやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make iron javelins.	てつのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make iron 'brutal' arrows.	てつの「あらくれた」やじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now craft oak shortbows.	オークのみじかいゆみがくふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make iron darts.	てつのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make blurite/oak crossbows and blurite crossbow bolts.	ブルーライト・オークのこうしゃ、ブルーライトのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make oak longbows.	オークのながいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make jade tipped blurite bolts.	ひすいさきのブルーライトやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now fletch oak shields.	オークのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make steel arrows and composite ogre bows.	はがねのやじとあわせたオーガーゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make kebbit tipped bolts and steel javelins.	ケビットさきのやじとはがねのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make steel 'brutal' arrows.	はがねの「あらくれた」やじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make willow shortbows and bone shortbows.	ヤナギのみじかいゆみとほねのみじかいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make steel darts.	はがねのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make black brutal arrows.	くろい「あらくれた」やじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make iron/willow crossbows and iron crossbow bolts.	てつ・ヤナギのこうしゃ、てつのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make willow longbows and battlestaves.	ヤナギのながいゆみとたたかいつえがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make pearl tipped iron bolts.	しんじゅさきのてつやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make long kebbit tipped bolts and fletch willow shields.	ながいケビットさきのやじとヤナギのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make silver crossbow bolts.	ぎんのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make mithril arrows.	ミスリルのやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make steel/teak crossbows and steel crossbow bolts.	はがね・チークのこうしゃ、はがねのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make a light ballista and mithril javelins.	かるいバリスタとミスリルのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make red topaz tipped steel bolts.	あかいトパーズさきのはがねやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make mithril 'brutal' arrows.	ミスリルの「あらくれた」やじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make maple shortbows.	カエデのみじかいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make barbed tipped bronze bolts.	トゲさきのどうやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make mithril darts and broad arrows.	ミスリルのふきやじとひろいやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make the toxic blowpipe.	どくのふきやがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make mithril/maple crossbows and mithril crossbow bolts.	ミスリル・カエデのこうしゃ、ミスリルのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make maple longbows and broad bolts.	カエデのながいゆみとひろいやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make sapphire tipped mithril bolts.	サファイアさきのミスリルやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now fletch maple shields.	カエデのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make emerald tipped mithril bolts.	エメラルドさきのミスリルやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make mithril grapples.	ミスリルグラップルがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamantite arrows.	アダマントのやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamantite/mahogany crossbows and adamantite crossbow bolts.	アダマント・マホガニーのこうしゃ、アダマントのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamant 'brutal' arrows and adamant javelins.	アダマントの「あらくれた」やじとアダマントのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make ruby tipped adamantite bolts.	ルビーさきのアダマントやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make yew shortbows and diamond tipped adamantite bolts.	イチイのみじかいゆみとダイヤさきのアダマントやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make adamantite darts.	アダマントのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make runite/yew crossbows and runite crossbow bolts.	ルーン・イチイのこうしゃ、ルーンのこうしゃやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make yew longbows.	イチイのながいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragonstone tipped runite bolts.	ドラゴンせきさきのルーンやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make a heavy ballista and fletch yew shields.	おもいバリスタとイチイのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make onyx tipped runite bolts.	オニキスさきのルーンやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make rune arrows.	ルーンのやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make amethyst broad bolts.	アメジストのひろいやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make rune 'brutal' arrows and rune javelins.	ルーンの「あらくれた」やじとルーンのやりがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragon/magic crossbows.	ドラゴン・まほうのこうしゃがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make magic shortbows.	まほうのみじかいゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make rune darts.	ルーンのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make amethyst arrows.	アメジストのやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make amethyst javelins and dragon bolts.	アメジストのやりとドラゴンやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make magic longbows and the Webweaver Bow.	まほうのながいゆみとくものかがみゆみがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now fletch magic shields.	まほうのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragon arrows and amethyst darts.	ドラゴンのやじとアメジストのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragon javelins and fletch redwood shields.	ドラゴンのやりとあかいぶきのたてがじゃかん、くふうできるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make dragon darts.	ドラゴンのふきやじがつくれるようになりました。	lvl_up_msg	Fletching	Fletching level up messages
You can now make attack potions. You can now clean guam leaf, snake weed and rogues purse.	こうげきやくがつくれるようになりました。グアムのは、ヘビクサ、どろぼうのさいふがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make attack mix.	こうげきミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make antipoison potions. You can now clean marrentill.	どくけしやくがつくれるようになりました。マレンティルがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make antipoison mix.	どくけしミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Relicym's balm (cure disease).	レリシュムのくすり（びょうきなおし）がつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Relicym's mix.	レリシュムのミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean tarromin.	タロミンがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make strength potions.	ちからやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make strength mix.	ちからミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make guam tar	グアムのたーるがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean harralander.	ハラランダーがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make stat restore potions, compost potions and Guthix balance potion.	のうりょくなおしやく、こんぽすとやく、ガスティックスつりあいやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make stat restore mix.	のうりょくなおしミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean ranarr weed.	ラナラクサがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make energy potions.	エネルギーやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make energy mix.	エネルギーミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make defence potions. You can now clean toadflax.	ぼうぎょやくがつくれるようになりました。トードフラックスがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make marrentill tar and track the herbiboar on Fossil Island (with 80 Hunter).	マレンティルのたーるがつくれて、かせきじまでしょくぶつイノシシがおえるようになりました（ハンター80）。	lvl_up_msg	Herblore	Herblore level up messages
You can now make defence mix.	ぼうぎょミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make agility potions.	アジリティやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make combat potions.	せんとうやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make agility mix.	アジリティミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make prayer restore potions.	いのりなおしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make tarromin tar.	タロミンのたーるがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make combat mix. You can also clean irit leaf.	せんとうミックスがつくれるようになりました。イリットのはもきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make prayer restore mix.	いのりなおしミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make harralander tar.	ハラランダーのたーるがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super attack potions.	スーパーこうげきやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super attack mix and use Golpar.	スーパーこうげきミックスがつくれて、ゴルパルがつかえるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super antipoison potions. You can now clean avantoe.	スーパーどくけしやくがつくれるようになりました。アヴァントウがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make fishing potions.	つりやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make anti-poison supermix.	どくけしスーパーミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super energy potions and use Buchu leaf.	スーパーエネルギーやくがつくれて、ブチュのはがつかえるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make hunter potions. You can also make fishing mix.	ハンターやくがつくれるようになりました。つりミックスもつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean kwuarm.	クワームがきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super strength potions.	スーパーちからやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super energy mix.	スーパーエネルギーミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make potions of magic essence.	まほうエッセンスやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now use the Herb Sack and make hunting mix.	しょうぶつぶくろがつかえて、ハンティングミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super Strength mix. You can also clean snapdragon and mix mid-strength Golpar potions.	スーパーちからミックスがつくれるようになりました。スナップドラゴンもきれいにできて、ちゅうどのちからのゴルパルやくがまぜられるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make weapon poisons and use Noxifer.	ぶきどくがつくれて、ノキシファーがつかえるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make magic essence mix.	まほうエッセンスミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super restore potions.	スーパーなおしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean cadantine. You can also make Sanfew Serum Cure All and mix mid-strength Buchu leaf potions.	カダンティンがきれいにできるようになりました。サンフューセラムすべてなおしもつくれて、ちゅうどのちからのブチュのはやくがまぜられるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super Defence potions.	スーパーぼうぎょやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super restore mix. You can also clean lantadyme.	スーパーなおしミックスがつくれるようになりました。ランタディムもきれいにできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make extra strong antipoison potions.	ゆうきゅうにつよいどくけしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make anti-firebreath potions.	ひのいきどくけしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now clean dwarf weed and make strong Golpar potions, divine super attack potions, divine super strength potions and divine super defence potions.	ドワーフクサがきれいにできて、つよいゴルパルやく、しんせいなスーパーこうげきやく、しんせいなスーパーちからやく、しんせいなスーパーぼうぎょやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super defence mix.	スーパーぼうぎょミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make ranging potions.	えんしゃいやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make extra strong weapon poison.	ゆうきゅうにつよいぶきどくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make antidote+ mix and divine ranging potions.	どくけし＋ミックスとしんせいなえんしゃいやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make antifire mix, clean torstol, and mix mid-strength Noxifer potions.	ひのいきどくけしミックスがつくれて、トルストルがきれいにできて、ちゅうどのちからのノキシファーやくがまぜられるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make magic potions.	まほうやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make stamina potions.	スタミナやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Zamorak brew, strong Buchu leaf potions and divine magic potions.	ザモラクのかもしぶし、つよいブチュのはやく、しんせいなまほうやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super strong antipoison potions.	スーパーつよいどくけしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make ranging mix, and make Bastion and Battlemage potions with vials of blood.	えんしゃいミックスがつくれて、ちけどくけでバスティオンとバトルメイジやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Saradomin brew.	サラドミンのかもしぶしがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super weapon poison.	スーパーぶきどくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make magic mix.	まほうミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now upgrade anti-fire potions.	ひのいきどくけしやくが、こうグレードできるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Zamorak mix and Ancient brew.	ザモラクのミックスといにしえのかもしぶしがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make stamina mix, divine bastion and divine battlemage potions.	スタミナミックス、しんせいなバスティオン、しんせいなバトルメイジやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make anti-venom potions.	どくけしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make Menaphite remedy.	メナフィっこのくすりがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super combat potions and mix strong Noxifer potions.	スーパーせんとうやく、つよいノキシファーやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make extended anti-fire mix and forgotten brews.	びょういんぎりどくけしミックス、わすれられたかもしぶしがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super antifire potions (after Dragon Slayer II) and ancient mix.	スーパーひのいきどくけしやく（ドラゴンスレイヤーⅡのあと）、いにしえのミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make super anti-venom potions.	スーパーどくけしやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make divine super combat potions.	しんせいなスーパーせんとうやくがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make extended super antifires (after Dragon Slayer II) and super antifire mix.	びょういんぎりスーパーひのいきどくけしやく（ドラゴンスレイヤーⅡのあと）、スーパーひのいきどくけしミックスがつくれるようになりました。	lvl_up_msg	Herblore	Herblore level up messages
You can now make extended super antifire mix. Congratulations! You are now a master of Herblore. Why not visit Kaqemeex, near Taverley? He has something special that is only available to true masters	びょういんぎりスーパーひのいきどくけしミックスがつくれるようになりました。おめでとうございます！しょうぶついのたつじんになりました。タバリーちかくのカクメエックスをたずねてみませんか？しょうぶついのこころとしたがいのみがもつとくべつなもの。	lvl_up_msg	Herblore	Herblore level up messages
Members can now wield Void Knight equipment!	メンバーはボイドナイトそうびがえられるようになりました。	lvl_up_msg	Hitpoints	Hitpoints level up messages
Members can now wield the Nightmare Staff!	メンバーはナイトメアのつえがえられるようになりました。	lvl_up_msg	Hitpoints	Hitpoints level up messages
You can now track common kebbits.	ふつうのケビットがおえるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap golden warblers and place birdhouse traps on Fossil Island.	きんのウグイスがつかまえられて、かせきじまにとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now track feldip weasels.	フェルディップイタチがおえるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap copper longtails.	どうのながいしっぽがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap cerulean twitches.	あおいぴくぴくがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now track desert devils.	さばくのあくまがおえるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now place oak birdhouse traps on Fossil Island.	かせきじまにオークのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch ruby harvest butterflies, dig for sandworms and catch Prael bats.	ルビーかりとりちょう、すなみみずがほれて、プラエルコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch baby implings.	あかちゃんインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap tropical wagtails.	ねったいセキレイがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now have up to 2 traps placed at a time.	いちどに2つまでわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch young implings.	わかいインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap wild kebbits.	やせいのケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now place willow birdhouse traps on Fossil Island.	かせきじまにヤナギのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch sapphire glacialis butterflies.	サファイアひょうがち、つかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap ferrets and catch rabbits.	イタチがつかまえられて、ウサギがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch gourmet implings.	おいしいインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap swamp lizards.	ぬまのトカゲがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch Giral bats.	ギラルコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap spined larupias.	とげのあるラルピアがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap barb-tailed kebbits.	かぎしっぽケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now place teak birdhouse traps on Fossil Island.	かせきじまにチークのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch snowy knight butterflies and bluegill on Molch Island (with 43 fishing).	ゆきのナイトちょう、モルチじまでブルーギル（つり43）がつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch earth implings.	つちのインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap prickly kebbits.	トゲトゲケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now smoke your traps to remove the human scent from them.	わなにけむりをあたりてて、にんげんのにおいをとりることができるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now have up to 3 traps placed at a time.	いちどに3つまでわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap horned graahks.	つののグラークがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch essence implings.	エッセンスインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch spotted kebbits.	はんてんのケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
Members can now access drift net fishing (with 47 Fishing) and place maple birdhouse traps on Fossil Island.	メンバーはりゅうれあみつり（つり47）にアクセスできて、かせきじまにカエデのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch black warlock butterflies and Phluxia bats.	くろいうらなやちょう、フルクシアコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap orange salamanders.	だいだいサラマンダーがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now track razor-backed kebbits and place mahogany birdhouse traps on Fossil Island.	かみそりのせのケビットがおえて、かせきじまにマホガニーのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch eclectic implings and craft bees on a stick.	ごたまぜインプがつかまえられて、ぼうのうえのハチがくふうできるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap sabre-toothed kebbits and common tench on Molch Island (with 56 fishing).	もるち あいらんど で せーばーば けっびと と ふつう の てんち を わな で つかまえられるように なった (ぎょぎょう 56)。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap chinchompas.	チンチョンパがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap sabre-toothed kyatts.	けんばのキャットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch dark kebbits.	くらいケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch nature implings.	しぜんのインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap red salamanders and place yew birdhouse traps on Fossil Island.	あかいサラマンダーがつかまえられて、かせきじまにイチイのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now have up to 4 traps placed at a time and catch Kryket bats.	いちどに4つまでわながおけて、クライケットコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap carnivorous chinchompas.	にくしょくチンチョンパがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch magpie implings.	かささぎインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now wear spottier capes.	まだらもようマントがきられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap black salamanders.'	くろいサラマンダーがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch mottled eel on Molch Island (with 73 fishing).	モルチじまでぶちウナギ（つり73）がつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch dashing kebbits.	はしりさるケビットがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap imps.	インプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now trap black chinchompas.	くろいチンチョンパがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch ninja implings and place magic birdhouse traps on Fossil Island.	ニンジャインプがつかまえられて、かせきじまにまほうのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch Murng bats.	ムルングコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now have up to 5 traps placed at a time, track the herbiboar on Fossil Island (with 31 Herblore) and catch crystal implings.	いちどに5つまでわながおけて、かせきじまでしょくぶつイノシシがおえて（しょうぶつい31）、クリスタルインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch dragon implings.	ドラゴンインプがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch greater siren on Molch Island (with 91 fishing).	モルチじまでおおきいセイレーン（つり91）がつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch lucky implings and place redwood birdhouse traps on Fossil Island.'	ラッキーインプがつかまえられて、かせきじまにあかいぶきのとりのいえわながおけるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
You can now catch Psykk bats.	プシックコウモリがつかまえられるようになりました。	lvl_up_msg	Hunter	Hunter level up messages
Congratulations! You are now a master Hunter. Why not visit the Hunting Expert, south of the Feldip Hills? She has something special that is only available to true masters of the Hunter skill!	おめでとうございます！ハンティングのたつじんになりました。フェルディップきゅうこくのみなみにいるハンティングせんもんかをたずねてみませんか？ハンティングのこころとしたがいのみがもつとくべつなものがあります。	lvl_up_msg	Hunter	Hunter level up messages
You can now cast Confuse!	こんらんのじゅつがとなえられるようになりました。	lvl_up_msg	Magic	Magic level up messages
Members can now enchant Opal tipped Crossbow Bolts!	メンバーはオパールさきのこうしゃやじがようじんできるようになりました。	lvl_up_msg	Magic	Magic level up messages
You can now cast Water Strike!	みずのめいちゅうがとなえられるようになりました。	lvl_up_msg	Magic	Magic level up messages
