english	translation	category	sub_category	source
I'll leave you to it.	またね。	dialogue	Larran	Player
I will be here if you return.	ここに きます。	dialogue	Larran	Larran
Who are you and why are you here?	あなたは だれですか。ここで なに を しているのですか。	dialogue	Larran	Larran
I've got your key.	あなたの かぎ が あります。	dialogue	Larran	Larran
Can you give me anything?	あなたは くれますか。	dialogue	Larran	Larran
I'll leave you to it.	またね。	dialogue	Larran	Larran
Oh, thank Armadyl! I am in such a worry... please help me!	あ。ありがとう。わたしは しんぱい しています。たすけてください。	dialogue	Larrissa	Larrissa
With what?	なに を。	dialogue	Larrissa	Player
Oh... it is terrible... horrible... My boyfriend lives here in this lighthouse, but I haven't seen him the last few days! I think something terrible has happened!	あ。ひどい。ひどい。わたしの ボーイフレンド は ここの とうだいに すんでいます。でも すうにち。あきました。	dialogue	Larrissa	Larrissa
Look, you can see for yourself that the light has gone out, and the front door is locked up tight! He would NEVER do that!	みてください。ひかり が きえました。ドア が ロック。あなたは しません。	dialogue	Larrissa	Larrissa
With the light off this coastline is terribly dangerous to ships! And to lock the front door so that nobody can turn the light back on?	ひかり が ない と。ふね が あぶない。ドア が ロック。だれか ひかり を もどしてください。	dialogue	Larrissa	Larrissa
Maybe he just went on holiday or something? Must be pretty boring living in a lighthouse.	もしかして りょこう。ないくらい つまらない。	dialogue	Larrissa	Player
That is terribly irresponsible! He is far too thoughtful for that! He would never leave it unattended! He would also never leave without telling me!	そんなこと しません。ぜんぜん。ドア が ロック。いいません。	dialogue	Larrissa	Larrissa
Please, I know something terrible has happened to him... I can sense it! Please... please help me adventurer!	おねがいします。わたしは いましょう。ひどい ことが おきました。たすけてください。	dialogue	Larrissa	Larrissa
But how can I help?	でも どうやって。	dialogue	Larrissa	Player
Well, we have to do something to get the lighthouse working again! Also, as you may have noticed, the storm that knocked the bridge out	よく。あることを します。ひかり を もどします。ブリッジが こわれました。ここに います。あなたは ここに きました。わたしの いとこが かぎを あげます。	dialogue	Larrissa	Larrissa
has trapped me on this causeway! You seem to have got here okay somehow, so if you could go and visit my cousin and get the spare key I left him,	ブリッジを なおします。わたしが ここに いられます。ふるさとの ここに いきます。ありがたい。	dialogue	Larrissa	Larrissa
as well as fix the bridge enough so that I can go and speak to my family in Rellekka and tell them whats happened, I will be eternally grateful!	わかりました。あなたは みます。あなたは ふるさとに いきます。あなたは ここに いられます。たすけてください。	dialogue	Larrissa	Larrissa
Okay, I'll help!	わかりました。たすけます。	dialogue	Larrissa	Player
OH! THANK YOU SO MUCH! I know my darling would never have left with the lighthouse lights off and without even telling me where he's gone!	あ。ありがとう。わたしは ぼーいふれんど。ひかり が ない。いいません。	dialogue	Larrissa	Larrissa
Where is your cousin?	あなたの いとこ は どこですか。	dialogue	Larrissa	Player
My cousin was always interested in agility. He left our home in Rellekka many moons ago, so that he could pursue this interest.	わたしの いとこ は ぎゃくきが すきでした。ふるさと。つかいました。かぎを いいました。グンジョーン。わたしの。ここだ。	dialogue	Larrissa	Larrissa
I don't exactly know where he has gone, but I am sure he went somewhere to practise his agility. If you see him, his name is Gunnjorn. Mention my name, he will recognise it.	わかりません。ぎゃくきを しに いったと おもいます。グンジョーン。なまえ。わかりました。	dialogue	Larrissa	Larrissa
How can I fix the bridge?	ブリッジを どうやって なおしたらいいですか。	dialogue	Larrissa	Player
Well, I am not just some helpless girl! I have pretty good agility, so you will only need to use two planks to make a ledge that I can balance along.	わたしは ばかじゃない。ぎゃくきが いい。ふたつの ぼーど。あしが できます。かなずち。はがね。くぎ。	dialogue	Larrissa	Larrissa
Just use a plank on each side of the bridge. You will need a hammer, and thirty steel nails for each plank you use as well. I believe there are some planks near here...	ぼーど に 1 つずつ つかってください。かなずち。はがね。くぎ。ここに ぼーど が あります。	dialogue	Larrissa	Larrissa
I'll see what I can do.	してみます。	dialogue	Larrissa	Player
Thank you so much!	ほんとうにありがとう。	dialogue	Larrissa	Larrissa
Sorry, just passing through.	すみません。ただ とおります。	dialogue	Larrissa	Player
Oh... my poor darling Jossik... I just know something terrible has happened...	あ。わたしの ぼーいふれんど。ひどい ことが おきました。わたしは しんぱい しています。	dialogue	Larrissa	Larrissa
Oh! Thank you so much for all of your help in rescuing my darling Jossik!	あ。ありがとう。ボーイフレンドを たすけてくれて。ほんとうに ありがとう。	dialogue	Larrissa	Larrissa
I do not know what would have happened to him had you not chanced along this path!	わたしは どうなったか わかりません。あなたが いなかった。	dialogue	Larrissa	Larrissa
Don't worry about it, I was glad to help out.	しんぱい しないでください。わたしは たすけたい。	dialogue	Larrissa	Player
With what?	なに を。	dialogue	Larrissa	Larrissa
But how can I help?	でも どうやって。	dialogue	Larrissa	Larrissa
Yes.	そうだ！	dialogue	Larrissa	Larrissa
Where is your cousin?	あなたの いとこ は どこですか。	dialogue	Larrissa	Larrissa
How can I fix the bridge?	ブリッジを どうやって なおしたらいいですか。	dialogue	Larrissa	Larrissa
I'll see what I can do	してみます。	dialogue	Larrissa	Larrissa
No.	いや。	dialogue	Larrissa	Larrissa
Sorry, just passing through	すみません。ただ とおります。	dialogue	Larrissa	Larrissa
I'm looking for an experienced adventurer and you're not it. Come back when you are more capable.	わたしは けいけんしゃ を さがしています。あなたは だめです。もっと じゅつが ひつよう。	dialogue	Larry	Larry
Hello. Do you need any help? I'm looking for a quest.	こんにちは。なにかおてつだいできることはありますか？さがしもとめをさがしています。	dialogue	Larry	Player
Are you working for them?	あなたは はたらいていますか。	dialogue	Larry	Larry
Uh, I'm not sure. Who are they?	ああ。だれか わかりません。	dialogue	Larry	Player
EXACTLY!	そうです。	dialogue	Larry	Larry
Seriously, what are you talking about?	ほんとうですか。なに を いってますか。	dialogue	Larry	Player
I think you can be trusted. What do you know about...	あなたを しんじられます。なに を。ぺんぎん。	dialogue	Larry	Larry
penguins?	ああ。つめたい ところに すんでいます。それ だけです。	dialogue	Larry	Larry
Uh...they live in the cold? That's about all.	もっと しりたいですか。けんきゅう。ぺんぎん。しぜん。	dialogue	Larry	Player
Would you like to learn more about them? I'm conducting a, uh, research project, to, uh, learn about their social habits in their natural environment.	わたしを たすけてくれますか。ほこを たてます。かくれます。ぺんぎん。	dialogue	Larry	Larry
What do you need my help for?	すればいいですか。	dialogue	Larry	Player
Well, I need to build a shelter to hide from view, and it's always useful to have an extra pair of eyes, you know, for, uh, observing...Penguins.	わかりました。でも あなたは だれですか。ぺんぎん。	dialogue	Larry	Larry
So, are you up for it?	ああ。どうぶつえんの ひと。でも ぺんぎん。けんきゅう。	dialogue	Larry	Larry
Okay, why not! But first, who are you and why are you researching penguins?	10の おーくぼーど。10の はがね。くぎ。かなずち。しゃぶる。たてて。	dialogue	Larry	Player
I, uh, was a zoo keeper here. But, I, uh, am on leave to go research penguins in their native habitat.	あしのひがし。レルケガ。ボート。	dialogue	Larry	Larry
Ok! Okay then. So, what did you need me to do?	わかりました。では、あなたはわたしになにをさせたいのですか？	dialogue	Larry	Player
Right. I need you to gather materials for the bird hide, while I arrange for our transport.	わかりました。あなたはとりのかわのそざいをあつめるひつようがあります。わたしはゆそうをてくばしています。	dialogue	Larry	Larry
You need to get 10 oak planks, 10 steel nails, a hammer, and a spade so that we can build a bird hide.	おーく。はがね。くぎ。かなずち。しゃぶる。きたに。レルケガ。ボート。	dialogue	Larry	Larry
Once you have those, meet me up by the entrance to Keldagrim, east of Rellekka. I'll be there with a boat to take us to our destination.	あなたは コールドウォーを はじめた。	dialogue	Larry	Larry
Right, oak planks, steel nails, hammer, spade, east of Rellekka. Got it.	いいえ。	dialogue	Larry	Player
You've started a new quest: Cold War	いいえ。わたしは。	dialogue	Larry	Larry
I don't think so.	そうじゃないと おもいます。	dialogue	Larry	Player
What? Did you come to tell me I'm crazy too?	なに？あなたはわたしもきょうっているといいにきましたか？	dialogue	Larry	Larry
No, I...	ごめんなさい。このボート が つかえません。	dialogue	Larry	Player
Oh, I don't have time for your lies. Go away	いま はなせません。いそがしい。したたいたら。	dialogue	Larry	Larry
Sorry, you can't use this boat.	これは ぺんぎん は どうやって あなたを ころすことが。	dialogue	Larry	Larry
I can't speak right now. I have too much to do. I will contact you when the time is right.	ぐんぐん の ほん を なくしました。もう ひとつ ください。	dialogue	Larry	Larry
On the way I'll tell you the 42 ways penguins can torture you using a feather...	よかった。ほん を つくりました。もっと きいをつけてください。	dialogue	Larry	Larry
I've lost the clockwork book, could I have another?	わたしの あーむ を ボート に のせることが できますか。	dialogue	Larry	Player
Well, lucky for you I did make another copy. But be more careful!	わかりました。あるひ ぜんぶの あーむ を の せるでしょう。からだ。	dialogue	Larry	Larry
Can I transport My Arm in your boat?	またね。わたしは ボート を つかいたい。	dialogue	Larry	Player
Well, yes, I'm sure you've transported your arm every time you've used my boat. Isn't it always attached to the rest of your body?	ああ。あなたは あーむ を のせたい。おあたまが。ぺんぎん。あおぞら。ぼうしが。ボート が。	dialogue	Larry	Larry
Never mind, I just need to borrow your boat.	あなたは あーむ を どこに。これが。	dialogue	Larry	Player
Sorry, I distinctly heard you say you wanted to transport your arm in it. Have you had your brain shrunk into a penguin suit too many times? I don't lend my boat to mad people.	あーむ が きます。	dialogue	Larry	Larry
This kind of thing happens a lot when I take My Arm out to places.	あーむ。あーむ が ここです。	dialogue	Larry	Player
You take your arm out to places? And what the heck is THAT?	ぺんぎん に ついて どうしますか。	dialogue	Larry	Larry
My Arm approaches the pier.	いま はなせません。いそがしい。したたいたら。	dialogue	Larry	Larry
My Arm: My Arm here!	ああ。わたしは きいたと おもうけど。ボート。レルケガ。	dialogue	Larry	My Arm
What are we going to do about the penguins?	ぺんぎん に ついて どうしますか。	dialogue	Larry	Player
I can't speak right now. I have too much to do. I will contact you when the time is right.**	いま はなす ことが できません。やる ことが いっぱい あります。ときが きたら ご れんらく します。	dialogue	Larry	Larry
Um... I think I must have misheard you, but the only thing I'll let my boat do is travel here to Rellekka, with me in it. I'm not risking getting marooned here.	あ...。ぼくの ふね は ぼくが のって レレッカ へ いくだけ です。ここに おいていかれたく ありません。	dialogue	Larry	Larry
Okay, why not!	わかりました。いってもいい。	dialogue	Larry	Larry
I don't think so.	そうじゃないと おもいます。	dialogue	Larry	Larry
I'd like to travel to the iceberg.	こおりの しま に いきたい。	dialogue	Larry	Larry
I've lost the clockwork book, could I have another?	わたしの あーむ を ボート に のせることが できますか。	dialogue	Larry	Larry
Can I transport My Arm in your boat?	またね。わたしは ボート を つかいたい。	dialogue	Larry	Larry
My Arm is a troll.	わたしの あーむ は おに。	dialogue	Larry	Larry
Never mind, I just need to borrow your boat.	あなたは あーむ を どこに。これが。	dialogue	Larry	Larry
What are we going to do about the penguins?	ぺんぎん に ついて どうしますか。	dialogue	Larry	Larry
Please excuse me, I'm rather busy.	ああ。いそがしいです。	dialogue	Larry (Mahogany Homes)	Larry
Hey, I'm your contractor from Mahogany Homes, what did you want done?	やあ。マホガニーホームズの、けいやく。なに、やりたいんですか？	dialogue	Larry (Mahogany Homes)	Player
I'd like my range fixed.	わたしは しゃ を なおしたい。	dialogue	Larry (Mahogany Homes)	Larry
I'd like two Wooden drawers built.	もくせいの、ひきだし、ふたつ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like a Wooden table built.	もくせいの、つくえ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like my hat stand fixed.	わたしは ほう を なおしたい。	dialogue	Larry (Mahogany Homes)	Larry
I'd like my clock fixed.	とけい、なおしてください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like two Oak drawers built.	オークの、ひきだし、ふたつ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like a Oak table built.	オークの、つくえ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like two Teak drawers built.	チークの、ひきだし、ふたつ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like a Teak table built.	チークの、つくえ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like two Mahogany drawers built.	マホガニーの、ひきだし、ふたつ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I'd like a Mahogany table built.	マホガニーの、つくえ、つくってください。	dialogue	Larry (Mahogany Homes)	Larry
I've finished with the work you wanted.	しごと、おわりました。	dialogue	Larry (Mahogany Homes)	Player
Thank you so much! Would you like a cup of tea before you go?	ありがとうございます。ちゃ、のむ？	dialogue	Larry (Mahogany Homes)	Larry
Yes, I'd love a cuppa.	はい。ちゃ、もらいます。	dialogue	Larry (Mahogany Homes)	Player
No thanks, I better be off.	いいえ。いかなきゃ。	dialogue	Larry (Mahogany Homes)	Player
Aaah, nothing like a nice cupppa tea!	あ。いいちゃ。	dialogue	Larry (Mahogany Homes)	Larry (Mahogany Homes)
Yes, I'd love a cuppa.	はい。ちゃ、もらいます。	dialogue	Larry (Mahogany Homes)	Larry (Mahogany Homes)
No thanks.	いいえ、ありがとうございます。	dialogue	Larry (Mahogany Homes)	Larry (Mahogany Homes)
Hello there, are you interested in buying one of my special capes?	こんにちは。あなたは わたしの だいせき を かいたいですか。	dialogue	Larry (merchant)	Larry
What's so special about your capes?	どこが とくべつですか。	dialogue	Larry (merchant)	Player
Ahh well they make it less likely that you'll accidently attack anyone wearing the same cape as you and easier to attack everyone else. They also make it easier to distinguish people who're wearing the same cape as you	あ、まあ、これらはおなじマントをつけているひとをあやまってこうげきするかのうせいをへらして、ほかのみんなをこうげきするのがかんたんになります。また、おなじマントをつけているひとをべつぐみにするのもかんたんになります	dialogue	Larry (merchant)	Larry
from everyone else. They're very useful when out in the wilderness with friends or anyone else you don't want to harm.	たいこは。また ここに は。	dialogue	Larry (merchant)	Larry
So would you like to buy one?	だから あなたは かいたいですか。	dialogue	Larry (merchant)	Larry
No thanks.	いいえ、ありがとうございます。	dialogue	Larry (merchant)	Player
What's so special about your capes?	どこが とくべつですか。	dialogue	Larry (merchant)	Larry (merchant)
Yes please!	ただで なに か ほしいですか？	dialogue	Larry (merchant)	Larry (merchant)
No thanks.	いいえ、ありがとうございます。	dialogue	Larry (merchant)	Larry (merchant)
Is there something I can help you with?	なに が できますか。	dialogue	Larxus	Larxus
I was given a challenge, what now?	あなたを たすけることが できます。	dialogue	Larxus	Player
Hand it to me, and we'll get you started.	あなたは チャレンジを もらった。どうしたらいいですか。	dialogue	Larxus	Larxus
What is this place?	ここはなにですか？	dialogue	Larxus	Player
This is the champions' arena. The champions of various races use it to duel those they deem worthy of the honour. If you find a challenge scroll in your travels, bring it here to face your challenger.	わたしに ください。はじめます。	dialogue	Larxus	Larxus
Have you any rewards for me?	ここは チャンピオンの アリーナです。いろいろな しゅぞく の チャンピオン は あなたが いるひと と たたかいます。チャレンジが あったら ここに きてください。	dialogue	Larxus	Player
No, you've not earned any.	あなたに ほうしゅう が ありますか。	dialogue	Larxus	Larxus
Have a look in the chest by the Wall of Defeated Champions, on the north side of this gallery. I think you'll find something in there for you.	いいえ。あなたは まだです。	dialogue	Larxus	Larxus
You're holding it already. Go and rub your lamp.	はこを みてください。ほかでく の。しょうゆーん の。あります。	dialogue	Larxus	Larxus
I don't think I've got anything more for you.	あなたは ほんで よんでいます。あーむ を こねこねして。	dialogue	Larxus	Larxus
Nothing thanks.	なにもない、ありがとう。	dialogue	Larxus	Player
Leon d'Cour has issued you a challenge. He has stated there will be no items allowed except those you're wearing. Do you want to accept the challenge?	レオン デイクール は あなたに チャレンジを ださせた。ぐあい が ない。あなたは いいですか。	dialogue	Larxus	Larxus
Your challenger is ready! Please go down through the trapdoor when you're ready.	チャレンジ が へたです。ドアを いってください。	dialogue	Larxus	Larxus
No thanks, I'll pass.	いいえ。やめます。	dialogue	Larxus	Player
Welcome back, champion! Leon d'Cour has granted you his cloak for you to wear as a sign of your accomplishment. Do you want it now? Or do you want something else?	おかえり。チャンピオン。レオン デイクール は だいせき を あげた。あなたは すぐ。それとも。	dialogue	Larxus	Larxus
Yes, please.	はい、おねがいします。	dialogue	Larxus	Player
I'm afraid you don't have space to take it.	ああ。スペース が ない。	dialogue	Larxus	Larxus
Larxus hands you the cape of Leon d'Cour.	レイクサス は だいせき を あげた。	dialogue	Larxus	Larxus
I'd like another one.	わたしに ください。だいせき を。	dialogue	Larxus	Player
Thank you, and goodbye.	わたしも ひとつ ください。	dialogue	Larxus	Player
You need to arrange a challenge with me before you enter the arena.	ありがとう。またね。	dialogue	Larxus	Larxus
There's a ladder for a reason.	わたしの まえに あなたは チャレンジ を してください。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed to use any Special Attacks. Do you still want to proceed?	ここに ばしご が あります。りゆう は。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're only allowed to use Magic attacks, no Melee or Ranged. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're only allowed to use Ranged attacks, no Melee or Magic. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed to use any Magic attacks. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're only allowed to use Melee attacks, no Ranged or Magic. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed to use any Melee attacks. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're only allowed to take Weapons, no other items are allowed. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed to use any Prayers. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed to use any Ranged attacks. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
So you want to accept the challenge huh? Well there are some specific rules for these Champion fights. For this fight you're not allowed any Weapons or Armour. Do you still want to proceed?	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
You've already defeated this Champion. The challenge is void.	あなたは チャレンジ を いいですか。ここで じゃあ。あなたは とくべつ。これ は。あなたは しますか。	dialogue	Larxus	Larxus
That's great, now go show who's interested.	あなたは もう これを ころしました。ぜっこう。	dialogue	Larxus	Larxus
I was given a challenge, what now?	あなたを たすけることが できます。	dialogue	Larxus	Larxus
What is this place?	ここはなにですか？	dialogue	Larxus	Larxus
Have you any rewards for me?	ここは チャンピオンの アリーナです。いろいろな しゅぞく の チャンピオン は あなたが いるひと と たたかいます。チャレンジが あったら ここに きてください。	dialogue	Larxus	Larxus
Nothing thanks.	なにもない、ありがとう。	dialogue	Larxus	Larxus
Yes, let me at him!	いいですね。これを くれます。	dialogue	Larxus	Larxus
No thanks, I'll pass.	いいえ。やめます。	dialogue	Larxus	Larxus
Yes, please.	はい、おねがいします。	dialogue	Larxus	Larxus
I'd like another one.	わたしに ください。だいせき を。	dialogue	Larxus	Larxus
Thank you, and goodbye.	わたしも ひとつ ください。	dialogue	Larxus	Larxus
Can I help you today?	きょうわたしをてつだいうことができますか。	dialogue	Lassin	Lassin
Can I go for a ride?	のりたいですか。	dialogue	Lassin	Player
Minecart rides are 20 coins.	こうざんくるまののりくるまは20コインです。	dialogue	Lassin	Lassin
Of course.	もちろん。	dialogue	Lassin	Lassin
I'm fine, thanks.	だいじょうぶだ、ありがとう。	dialogue	Lassin	Player
As a loyal customer of the Lovakengj Minecart Network, you're entitled to this.	ロベンゲンジこうざんくるまネットワークのちゅうじつなこきゃくとして、あなたはこれにみいきしています。	dialogue	Lassin	Lassin
Lassin gives you 100,000 coins.	ありがとう。またね。	dialogue	Lassin	Lassin
Now, can I help you today?	さて、きょうたすけけることができますか。	dialogue	Lassin	Lassin
You're already here, human.	あなたはすでにここにいます、にんげん。	dialogue	Lassin	Lassin
Can I go for a ride?	のりたいですか。	dialogue	Lassin	Lassin
I'm fine, thanks.	だいじょうぶだ、ありがとう。	dialogue	Lassin	Lassin
Would you look after my crops for me?	あなたはわたしのさくものをせわしてくれますか。	dialogue	Latlink Fastbell	Player
Alright, I'll pay.	おっけい。ぼくは はらい ます。	dialogue	Latlink Fastbell	Player
That'll do nicely, sir. Leave it with me - I'll make sure that tree grows up good and strong.	いいですね。これで いい。この き は よく。	dialogue	Latlink Fastbell	Latlink Fastbell
What the heck do you want with THAT?	あれ。これ が なんですか。	dialogue	Latlink Fastbell	Player
They're for eating, silly! What else can you do with a monkey bar?	たべ もの。ほかに なに が。さる の ぼー。	dialogue	Latlink Fastbell	Latlink Fastbell
And the Suqah tooth?	それで スアー の は。	dialogue	Latlink Fastbell	Player
Lots of gnomes like a bit of ground-up Suqah tooth. Just don't tell anyone about this, okay?	すうぎ が すきです。おくびょう。だいじょうぶ。	dialogue	Latlink Fastbell	Latlink Fastbell
Maybe some other time.	またこんど。	dialogue	Latlink Fastbell	Player
That patch is already fully grown! I don't know what you want me to do with it!	そのパッチはもうかんぜんになりながしています。あなたはそれでなにをしたいのかわかりません。	dialogue	Latlink Fastbell	Latlink Fastbell
Can you give me any farming advice?	あなたはなにかのうぎょうのアドバイスをくれますか。	dialogue	Latlink Fastbell	Player
You can put up to five tomatoes, strawberries, apples, bananas or oranges into a fruit basket, although you can't have a mix in the same basket.	あなたは1つのくだものかごにさいだい5つのやさいをいれることができます。でも、あなたは1つのおなじかごでこみぜることはできません。	dialogue	Latlink Fastbell	Latlink Fastbell
Can you sell me something?	なにかうりってくれますか。	dialogue	Latlink Fastbell	Player
That depends on whether I have it to sell. What is it that you're looking for?	それはわたしがそれをうりるかどうかにいぞんしています。あなたがさがしているのはなにですか。	dialogue	Latlink Fastbell	Latlink Fastbell
Some plant cure.	いくつかのこうじょうなおしりょう。	dialogue	Latlink Fastbell	Player
Plant cure, eh? I might have some put aside for myself. Tell you what, I'll sell you some plant cure for 25 coins if you like.	こうじょうなおしりょう。ああ？わたしはじぶんのためにいくつかをゆびしています。ありがとうございます。わたしはあなたに、あなたがすきなら、25こおりのためのこうじょうなおしりょうをあげます。	dialogue	Latlink Fastbell	Latlink Fastbell
Yes, that sounds like a fair price.	はい。それはこうせいなねだんのようです。	dialogue	Latlink Fastbell	Player
Latlink Fastbell hands over your purchase	らっとりんく は あなたの。	dialogue	Latlink Fastbell	Latlink Fastbell
No thanks, I can get that much cheaper elsewhere.	いいえ。ありがとうございません。わたしはそれをほかで、もっとやすくてにいりれることができます。	dialogue	Latlink Fastbell	Player
I don't have enough money for that, I'm afraid.	わたしは、それのためのおきんがないです。ざんねんですが。	dialogue	Latlink Fastbell	Player
A bucket of compost.	ひりょうの1つのバケット。	dialogue	Latlink Fastbell	Player
A bucket of compost, eh? I might have one spare... tell you what, I'll sell it to you for 35 coins if you like.	ひりょうの1つのバケット。ああ？わたしは、1つをすぐに…いってください。わたしはあなたに、あなたがすきなら、35こおりのためのそれをあげます。	dialogue	Latlink Fastbell	Latlink Fastbell
A rake.	すき。	dialogue	Latlink Fastbell	Player
A rake, eh? I might have one spare... tell you what, I'll sell it to you for 15 coins if you like.	すき。ああ？わたしは、1つをすぐに…いってください。わたしはあなたに、あなたがすきなら、15こおりのためのすきをあげます。	dialogue	Latlink Fastbell	Latlink Fastbell
A plant pot.	うえびょう。	dialogue	Latlink Fastbell	Player
Eh, I suppose I can spare you a plant pot, but I'll want 40 coins for it.	ああ。わたしはあなたに、1つのはちをあたえることができます。でも、わたしは40こおりがいりますね。	dialogue	Latlink Fastbell	Latlink Fastbell
A watering can.	じょうろ。	dialogue	Latlink Fastbell	Player
A watering can, eh? I might have one spare... tell you what, I'll sell it to you for 25 coins if you like.	じょうろ。ああ？わたしは、1つをすぐに…いってください。わたしはあなたに、あなたがすきなら、25こおりのためのじょうろをあげます。	dialogue	Latlink Fastbell	Latlink Fastbell
A gardening trowel.	にわのくわ。	dialogue	Latlink Fastbell	Player
A gardening trowel, eh? I might have one spare... tell you what, I'll sell it to you for 15 coins if you like.	にわのくわ。ああ？わたしは、1つをすぐに…いってください。わたしはあなたに、あなたがすきなら、15こおりのためのにわのくわをあげます。	dialogue	Latlink Fastbell	Latlink Fastbell
A seed dibber.	たねをさすぼう。	dialogue	Latlink Fastbell	Player
A seed dibber, eh? I might have one spare... tell you what, I'll sell it to you for 15 coins if you	たねが。ああ。わたしは ちょっと。15コイン。いいですか。ちょっと。	dialogue	Latlink Fastbell	Latlink Fastbell
Forget it, you don't have anything I need.	わすれてください。あなたは、なにも、わたしがひつようとするものをもっていません。	dialogue	Latlink Fastbell	Player
I'll come back another time.	わたしは、また、べつのときにもどります。	dialogue	Latlink Fastbell	Player
Would you look after my crops for me?	あなたはわたしのさくものをせわしてくれますか。	dialogue	Latlink Fastbell	Latlink Fastbell
Alright, I'll pay.	おっけい。ぼくは はらい ます。	dialogue	Latlink Fastbell	Latlink Fastbell
What the heck do you want with THAT?	あれ。これ が なんですか。	dialogue	Latlink Fastbell	Latlink Fastbell
Maybe some other time	またこんど。	dialogue	Latlink Fastbell	Latlink Fastbell
Can you give me any farming advice?	あなたはなにかのうぎょうのアドバイスをくれますか。	dialogue	Latlink Fastbell	Latlink Fastbell
Can you sell me something?	なにかうりってくれますか。	dialogue	Latlink Fastbell	Latlink Fastbell
Some plant cure.	いくつかのこうじょうなおしりょう。	dialogue	Latlink Fastbell	Latlink Fastbell
Yes, that sounds like a fair price.	はい。それはこうせいなねだんのようです。	dialogue	Latlink Fastbell	Latlink Fastbell
No thanks, I can get that much cheaper elsewhere.	いいえ。ありがとうございません。わたしはそれをほかで、もっとやすくてにいりれることができます。	dialogue	Latlink Fastbell	Latlink Fastbell
A bucket of compost.	ひりょうの1つのバケット。	dialogue	Latlink Fastbell	Latlink Fastbell
A rake.	すき。	dialogue	Latlink Fastbell	Latlink Fastbell
A plant pot.	うえびょう。	dialogue	Latlink Fastbell	Latlink Fastbell
(See more items)	もっとものをみてください。	dialogue	Latlink Fastbell	Latlink Fastbell
A watering can.	じょうろ。	dialogue	Latlink Fastbell	Latlink Fastbell
A gardening trowel.	にわのくわ。	dialogue	Latlink Fastbell	Latlink Fastbell
A seed dibber.	たねをさすぼう。	dialogue	Latlink Fastbell	Latlink Fastbell
(See previous items)	まえのものをみてください。	dialogue	Latlink Fastbell	Latlink Fastbell
Forget it.	わすれてください。	dialogue	Latlink Fastbell	Latlink Fastbell
I'll come back another time.	わたしは、また、べつのときにもどります。	dialogue	Latlink Fastbell	Latlink Fastbell
Hey, what are yo...	やあ。あなたが。	dialogue	Lauretta	Player
Sorry, can't talk to ye right now. Busy with paperwork. If ye need anythin', talk t' Captain Pudi over by the dock.	ごめんなさい。しょるい で いそがしい。キャプテン プディ。	dialogue	Lauretta	Lauretta
What can I do for ye? I be quite busy with paperwork.	なに が できますか。しょるい で いそがしい。	dialogue	Lauretta	Lauretta
I heard about your ship. Can you tell me what happened?	あなたの ふね。なに が おきたか。	dialogue	Lauretta	Player
