english	translation	category	sub_category	source
Looks like I should finish assembling the loom. Requires Construction level 29, 2 oak planks, 5 nails, a rope and a hammer.	I should finish assembling the loom. Requires Construction level 29, 2 oak planks, 5 nails, a rope and a hammerのようだ。	examine	object	Half-built Loom
An open crate full of useful equipment for cleaning fossils.	あいているいっぱいのの。	examine	object	Crate
An ancient book of spells, the symbols show of a pendant with a ruby jewel.	ほんのしめすのと。	examine	object	Strange Machine
A powerful tool sits upon the table.	テーブル。	examine	object	Strange Machine
A broken glass chamber. Perhaps it has powers pertaining to life and death?	ガラスこっぷへや。おそらくこれあるへと?	examine	object	Strange Machine
A pot of gold just weighting around.	なべのちょうどのまわり。	examine	object	Pot of Gold
A chain hangs here with an anchor on it.	くさりこことのじょうにこれ。	examine	object	Anchor rope
Leads back to the surface	みちびくもどってへめん	examine	object	Anchor
An anchor rope hangs here.	なわここ。	examine	object	Anchor rope
Looks like a good place to anchor a drift net.	a good place to anchor a drift netのようだ。	examine	object	Drift net anchors
An empty drift net.	からのあみ。	examine	object	Drift net anchors
Looks like this net has some fish in it.	this net has some fish in itのようだ。	examine	object	Drift net anchors
Looks like this net is stocked with fish.	this net is stocked with fishのようだ。	examine	object	Drift net (full)
Can't go round it, can't go over it... I better go through it.	ことができないいくまるいこれ,ことができないいくうえのこれ。わたしもっといいいくをとおりじてこれ。	examine	object	Tunnel
The plant wont let me pass while I wearing a diving helmet.	しょくぶつさせるわたしとおすわたしかぶと。	examine	object	Plant door
Like a door, made of seaweed. Well, more like a curtain actually.	のようなドア,の。いど,もっとのような。	examine	object	Plant door
I wonder where it goes?	わたしふしぎにおもうどここれいく??	examine	object	Hole
Bowls have been banned from the depths, place your bowl here.	あるいたからばしょあなたのわんここ。	examine	object	Pile of Fishbowls
It's... sleeping?	?	examine	object	Clam
Yep, certainly not your average chest.	たしかにないあなたのたからばこ。	examine	object	Chest
Is something living within?	なか??	examine	object	Chest
Helps channel fossils or other items into the pool.	またはほかの。	examine	object	Hopper
Helps channel fossils or other items into the rinsing pool.	またはほかの。	examine	object	Sluice Gate
A bonus pool. For rinsing.	ぼーなすぷーる。すすぐようだ。	examine	object	Rinsing pool
A strange mushroom.	へんな。	examine	object	Ancient Shroom
A pile of ash.	のはいの。	examine	object	Ash pile
No more ash here.	いいえもっとはいのここ。	examine	object	Empty ash pile
This crate rocks.	これ きょせん いわ.	examine	object	Fossil Storage
Crateaceous box of storage.	はこの。	examine	object	Fossil Storage
These rocks have conveniently formed a staircase.	あるかいだん。	examine	object	Staircase
Phew! Smells awfully like Brimstone... Better keep my mouth closed.	のような。もっといいたもつわたしのとじている。	examine	object	Volcano Entrance
It's attached.	くっついている。	examine	object	Giant Boulder
Giant, but it still floats.	しかしこれまだ。	examine	object	Giant Boulder
Not such a giant boulder anymore.	ないそのような。	examine	object	Large Boulder
It's getting smaller, maybe there are goodies in the middle, like a piñata.	かもしれないそこにのような。	examine	object	Medium Boulder
Rich with minerals.	ゆたかなと。	examine	object	Small Boulder
Hot and whirly.	あついと。	examine	object	Whirlpool
Allows one to inspect the gas levels in the chamber below...	ゆるすへにへやした...	examine	object	Volcanic vent
The heat distorts the light.	ひかり。	examine	object	Heat
To block or not to block.	へさえぎるまたはないへさえぎる。	examine	object	Volcanic chamber
A large rock.	おおきいいわ。	examine	object	Large Rock
A large rock was once here. Maybe it will be back soon.	おおきいいわだったここ。かもしれないこれであるもどって。	examine	object	Depleted Rock
Scorching gas leaks out.	Scorching gas leaks out。	examine	object	Gas hole
Massive snake like leviathan.	へびのような。	examine	object	Leviathan
This is made for supporting large fossils.	これおおきい。	examine	object	Large Fossil Support
A bone of this size must belong to a Leviathan.	ほねのこれしなければならないぞくするへ。	examine	object	Large Fossil Display
A partially completed fossil.	ぶぶんてきにかんりょうしたかせきだ。	examine	object	Large Fossil Support
Looks like this case is lacking any contents at the moment.	this case is lacking any contents at the momentのようだ。	examine	object	Plant Fossil Display
Looks like there's no mush-room left in that case!	there's no mush-room left in that case!のようだ。	examine	object	Petrified Mushtree
Crash, bang, wallop what a pitcher.	ばたんばたんばたんさてなんでもない。	examine	object	Petrified Pitcher
Looks like there's not much-skroom left in that case!	there's not much-skroom left in that case!のようだ。	examine	object	Skroom
It has terrible posture.	これある。	examine	object	Petrified Spine Plant
Looks past its eat by date.	みえるすぎたそれのたべるでひづけ。	examine	object	Petrified Large Mushroom
Something looks fishy.	みえるあやしい。	examine	object	Merfolk Skeleton
All puffed up and no where to blow.	すべてうえといいえどこへ。	examine	object	Petrified Pufferfish
Talk about putting your foot in your mouth.	はなすについてあなたのにあなたの。	examine	object	Hoop Snake
Eggtraordinary	すごいたまごだ。	examine	object	Wyvern Egg
Looks like someone finally came out of their shell.	だれか finally came out of their shellようだ。	examine	object	Crab Shell
I wonder if it can still be carbon dated?	わたしふしぎにおもうもしこれことができるまだである?	examine	object	Fossil fuel
It's a big, foot print.	おおきい,。	examine	object	Big, foot print
Not mushroom in there.	ない きのこ に そこ.	examine	object	Ancient Zygomite
A shell of its former self.	のそれのもとの。	examine	object	A Clam Shell
The shape of this foot print must have belonged to a mythical animal...	のこれしなければならないあるぞくしていたへどうぶつ...	examine	object	A peculiar foot print
This fossil appears to have a crack in it.	これあらわれるへあるにこれ。	examine	object	A primitive joke
It's a drawing.	えだ。	examine	object	Ancient cave painting
Two heads are better than one.	もっといい。	examine	object	Biclopse
Not so dangerous now!	ないあぶない!	examine	object	Wyvern skull
Lobservably crusty.	むしびょうぶっしゅかたいとおぼしき。	examine	object	Lobstrosity
You make everything, gooooey.	あなたつくる。	examine	object	Tar Thing
In life it was a goblin merfish but now it has no eyes.	にこれだったしかしこれあるいいえ。	examine	object	Gobln Merfsh
Two can play at this game.	ことができるあそぶでこれ。	examine	object	Twocan
I wonder if its feathers were slimy?	わたしふしぎにおもうもしそれのだったぬるぬるした??	examine	object	Terror Snail
Seems a bit withdrawn.	みえる。	examine	object	Mushtoise
Some-fin jaw-some from the deep.	Some-fin jaw-some from the deep。	examine	object	Shark Beast
Ain't half a fun guy.	はんぶん。	examine	object	Mushroo
A Paleontological nut case.	こせいぶつがくのきちがいだ。	examine	object	Sabertooth Squirrel
Why the long face?	なぜながいかお??	examine	object	Mandibular Maximus
I don't want to know how this abomination came to be...	わたしないへしるどうこれきたへである...	examine	object	Dragonfly
Did you know you can eat lava? But only once.	したあなたしるあなたことができるたべるしかしだけ。	examine	object	Lava Monster
For getting a better look at the larger display.	もっといいみえるで。	examine	object	Viewer
Maybe I can climb through this?	のぼれそうだ。	examine	object	Hole
What's the worst that could happen?	もっともわるいあれことができた?	examine	object	Cavern
There is nothing here to open it. Maybe it only opens from the inside?	そこここへあいているこれ。かもしれないこれだけあけるからなか??	examine	object	Trapdoor
It's not any safer out there.	ないそとそこ。	examine	object	Stairs
A nice, green bush.	みどりのしげみ。	examine	object	Bush
A neat little shed for storing logs.	ちいさい。	examine	object	Log storage
Where has all the rum gone?	どこあるすべて?	examine	object	Deadman Supply Chest
A small hole in a hillock.	ちいさいあなに。	examine	object	Cave entrance
Stairs leading to the upper floor.	かいだんへゆか。	examine	object	Stairs
Stairs leading to the lower floor.	かいだんへゆか。	examine	object	Stairs
A barrier that judges the worth of an adventurer.	あれの。	examine	object	Magical Barrier
A gateway to the Champions' Guild.	gateway to the Champions' Guildだ。	examine	object	Portal of Champions
For Jarvis, who died saving Gielinor.	だれしんだ。	examine	object	Gravestone
A gateway to the Heroes' Guild.	gateway to the Heroes' Guildだ。	examine	object	Portal of Heroes
A gateway to the Legends' Guild.	gateway to the Legends' Guildだ。	examine	object	Portal of Legends
An altar adorned with strange figures.	とへんな。	examine	object	Altar
An old fountain... Or an Uhld fountain?	ふるい。または?	examine	object	Fountain of Uhld
A statue of a long forgotten hero of Uhld.	のながいの。	examine	object	Mythic Statue
Books written by the great adventurers of Uhld.	ほんでの。	examine	object	Bookshelf
See the sea. It's big and it's right in front of you, but someone might want a better view.	みるうみ。おおきいとみぎにのあなた,しかしだれかかもしれないもっといい。	examine	object	Telescope
Useful for lighting a fire.	Useful for lighting a fire。	examine	object	Tinderbox
The Guardian of Dusk keeps watch to the west.	のたもつみはるへ。	examine	object	Stone Plinth
The Guardian of Dawn keeps watch to the east.	のたもつみはるへ。	examine	object	Stone Plinth
A staircase to the Slayer Tower's roof.	かいだんへころすものやね。	examine	object	Roof Entrance
A staircase back down to the Slayer Tower.	かいだんもどってしたへころすものやぐら。	examine	object	Roof Exit
Contains items from those who died on the roof.	からだれしんだのじょうにやね。	examine	object	Magical Chest
A small energy sphere. It's growing.	ちいさい	examine	object	Energy Sphere
A medium sized energy sphere. It's glowing with energy.	medium sized energy sphere. It's glowing with energyだ。	examine	object	Energy Sphere
A large energy sphere. It's bursting with energy.	おおきい。と。	examine	object	Energy Sphere
To be struck in times of conflict.	へであるにの。	examine	object	The Cloister Bell
A large display of the Grotesque Guardians atop the Slayer Tower Roof.	おおきいのころすものやぐらやね。	examine	object	Grotesque Guardians' display
Who knows what could be down here.	だれしることができたであるしたここ。	examine	object	Cave
I can use this to climb out of here.	use this to climb out of hereできそうだ。	examine	object	Sand pile
Someone has tied a rope here.	だれかあるむすんだなわここ。	examine	object	Tunnel entrance
I might be able to climb over these.	ここを のぼれそうだ。	examine	object	Rocks
It's a good job these are here.	いいここ。	examine	object	Stepping stone
An old chest.	ふるいたからばこ。	examine	object	Chest
I wonder what's down here.	わたしふしぎにおもうしたここ。	examine	object	Manhole
The way out of this place.	そとのこればしょ。	examine	object	Ladder
For someone important.	だれか。	examine	object	Throne
A statue of King Kharedst IV, the former ruler of Kourend.	のおうもとのの。	examine	object	Old Memorial
A rare type of rose.	まれなの。	examine	object	Lancalliums
A gravestone engraved with a rose. A strange energy emanates here.	と。へんなここ。	examine	object	Gravestone
An old broken market stall, I wonder why it was abandoned?	ふるいみせ,わたしふしぎにおもうなぜこれだった?	examine	object	Old Stall
A lumpy pile of sand.	のすなの。	examine	object	Sand
Some dry tinder for firewood, carefully stored under this hut.	いくつかかわいたのしたにこれ。	examine	object	Driftwood
That's not going to be good for the hut.	ないへであるいい。	examine	object	Burning driftwood
Now it's wet and useless.	ぬれたと。	examine	object	Wet driftwood
It banks your bits.	これあなたの。	examine	object	Bank deposit box
It may lead to a vault full of pirate treasure? Interesting...	これかもしれないみちびくへたからぐらいっぱいのの...	examine	object	Trapdoor
Walls would probably be better for security.	たぶんであるもっといい。	examine	object	Curtain
Go up them.	いくうえかれら。	examine	object	Stairs
Go down them.	いくしたかれら。	examine	object	Stairs
Climb them.	のぼるかれら。	examine	object	Stairs
Not overly secure... It must be a decoy.	ない。これしなければならないである。	examine	object	Chest
Apparently pirates have thrones now.	Apparently pirates have thrones now。	examine	object	Throne
Someone has been digging...	だれかあるいた...	examine	object	Hole
Don't pirates threaten to make people walk the plank? It doesn't look so scary.	ないへつくるひとびとあるくこれないみえる。	examine	object	Gangplank
I can climb over these.	over theseを のぼれそうだ。	examine	object	Rocks
To deter any form of robbery.	To deter any form of robbery。	examine	object	Cannon
A chair made from a stump.	いすから。	examine	object	Stump chair
Looks like Haris is prepared for everything.	Haris is prepared for everythingのようだ。	examine	object	Equipment
Looks as if someone is up to no good.	みえるとしてもしだれかうえへいいえいい。	examine	object	Rope
Can they even climb this?	ことができるかれらさえのぼるこれ??	examine	object	Vine ladder
The vines look strong enough... for a human.	みえるつよい	examine	object	Hole
Probably hard to trip over this.	たぶんかたいへうえのこれ。	examine	object	Root
Fit for an ogre.	おーがーにむくだ。	examine	object	Ogre bed
An ogre fire. Looks fierce.	ひ。みえる。	examine	object	Fire
I can get out here.	get out hereできそうだ。	examine	object	Cave
I can probably jump to that.	probably jump to thatできそうだ。	examine	object	Pillar
A holy warrior. A dead one.	せんし。しんでいる。	examine	object	Paladin
Shiny armour! Shame he's dead.	ぴかぴかしたしんでいる。	examine	object	White Knight
Shiny armour! Shame she's dead.	ぴかぴかしたしんでいる。	examine	object	White Knight
I don't think he'll be getting back up.	わたしないであるもどってうえ。	examine	object	Soldier
I don't think she'll be getting back up.	わたしないであるもどってうえ。	examine	object	Soldier
It looks magical.	それ みえる まほうの.	examine	object	Pool of Dreams
I wonder what it says.	わたしふしぎにおもうこれ。	examine	object	Dream List
Swampy.	ぬまのようだ。	examine	object	Decaying trunk
Need a net? Here's Annette.	ひつようあみ?。	examine	object	Annette
Someone's written a to-do list here.	Someone's written a to-do list here。	examine	object	Notice board
It's a rope.	なわ。	examine	object	Rope
Some scattered pebbles.	いくつか。	examine	object	Rocks
Looks like the Mannequin has protection.	the Mannequin has protectionのようだ。	examine	object	Mannequin
An altar of the occult, imbued with ancient, cosmic and dark magic.	のととくらい。	examine	object	Altar of the Occult
Useful for chopping wood.	きりのためにつかいいい。	examine	object	Bronze axe
A source of pure water.	のみず。	examine	object	Fountain of Heroes
A table adorned with a strange glass globe.	テーブルとへんなガラスこっぷ。	examine	object	Table
What a lovely backdrop.	すてきなもくじせけしきだ。	examine	object	Curtain
A peculiar arrangement of items.	きょうなの。	examine	object	Shelves
An iconic brazier.	あいこんてきなあすすだ。	examine	object	Brazier
Where does it go? Perhaps a journey into the past?	どこするこれいく?おそらくすぎた??	examine	object	Old passageway
Where does it go? Probably back to the party room.	どこするこれいく?たぶんもどってへへや。	examine	object	Old passageway
A rowdy rabble of goblins. The Goblin Invasion event came into the game on August 16th, 2013.	の。きたのじょうに。	examine	object	Goblin crowd
A slayer helmet. This came into the game on January 6th, 2014.	ころすものかぶと。これきたのじょうに。	examine	object	Slayer Helmet display case
A set of Bandos armour. This came into the game on October 16th, 2013.	おいたの。これきたのじょうに。	examine	object	Bandos armour display case
A set of Armadyl armour. This came into the game on October 16th, 2013.	おいたの。これきたのじょうに。	examine	object	Armadyl armour display case
A map of Great Kourend. This came into the game on January 7th, 2016.	の。これきたのじょうに。	examine	object	Kourend map display case
A display of the Kraken. This came into the game on April 10th, 2014.	の。これきたのじょうに。	examine	object	Kraken display
A display of Zulrah. This came into the game on January 8th, 2015.	の。これきたのじょうに。	examine	object	Zulrah display
A display of Cerberus. This came into the game on August 27th, 2015.	の。これきたのじょうに。	examine	object	Cerberus display
A display of the Abyssal Sire. This came into the game on October 1st, 2015.	の。これきたのじょうに。	examine	object	Abyssal Sire display
A display of Skotizo. This came into the game on June 16th, 2016.	の。これきたのじょうに。	examine	object	Skotizo display
A display of the Grotesque Guardians. They came into the game on October 26th, 2017.	の。かれらきたのじょうに。	examine	object	The Grotesque Guardians' display
A display of Vorkath. Dragon Slayer II was released on January 4th, 2018.	の。りゅうころすものだったのじょうに。	examine	object	Vorkath display
Achievement Diaries were released on March 5th, 2015.	だったのじょうに。	examine	object	Achievement diary display
Elite clue scrolls were added to the game on June 12th, 2014.	だったたしたへのじょうに。	examine	object	Elite clue scroll display
Master clue scrolls were added to the game on July 6th, 2016.	だったたしたへのじょうに。	examine	object	Master clue scroll display
Runite Minor, the player who designed the Motherlode Mine. Released on April 24th, 2014.	だれ。のじょうに。	examine	object	Runite Minor
Raids I: Chambers of Xeric was released on January 5th, 2017.	わたし:のだったのじょうに。	examine	object	Great Olm display
The Inferno was released on June 1st, 2017.	だったのじょうに。	examine	object	Tzkal-Zuk display
The Godwars Dungeon was added to the game on October 16th, 2013.	ろうやだったたしたへのじょうに。	examine	object	General Graardor display
The Corporeal Beast was added to the game on October 16th, 2014.	けものだったたしたへのじょうに。	examine	object	Corporeal Beast display
The construction expansion was added on August 25th, 2016.	だったたしたのじょうに。	examine	object	Gilded Adventure Log
The Wintertodt was released on September 8th, 2016.	だったのじょうに。	examine	object	Burning brazier
Deadman mode was added on October 29th, 2015.	だったたしたのじょうに。	examine	object	Deadman display
The in-game world map was added to the game on May 25th, 2017.	だったたしたへのじょうにかもしれない。	examine	object	World map display
A map of Fossil Island. This came into the game on September 7th, 2017.	のしま。これきたのじょうに。	examine	object	Fossil Island display case
They can't trade others. By the way, this mode was added to the game on October 13th, 2014.	かれらことができない。でこれだったたしたへのじょうに。	examine	object	Ironman & Ultimate Ironwoman
A Hardcore Ironman succumbing to death. This mode was added to the game on November 10th, 2016.	へ。これだったたしたへのじょうに。	examine	object	Hardcore Ironman
Monkey Madness II, the first new quest for OSRS was added to the game on May 6th, 2016.	あたらしいだったたしたへのじょうにかもしれない。	examine	object	Monkey Madness II display
Rooftop agility courses were added to the game on December 5th, 2013. They were designed by the player BigRedJapan.	だったたしたへのじょうに。かれらだったで。	examine	object	Rooftop Agility display
The Nightmare Zone was added to the game on September 5th, 2013.	だったたしたへのじょうに。	examine	object	Nightmare zone display
The Grand Exchange was added to the game on February 26th, 2015.	だったたしたへのじょうに。	examine	object	Grand Exchange display
I guess one way to fix something is to hit it really hard with a hammer.	わたしへへたたいたこれほんとうにかたいと。	examine	object	Cog
Magical energy, accumulated under the Wilderness for aeons, gushes forth.	のしたに。	examine	object	Fountain of Rune
See what it's got for you, champion!	みるなったあなた,!	examine	object	Chest of Champions
A supply chest will spawn here.	たからばこここ。	examine	object	Ray of Light
A supply chest will soon spawn here.	たからばこここ。	examine	object	Ray of Light
You can use this to access your bank or switch spellbooks.	あなたことができるつかうこれへあなたのまたは。	examine	object	Bank Box
Quite ferocious looking.	みえている。	examine	object	Bearhead
Looks like he's been dead a long time.	he's been dead a long timeのようだ。	examine	object	Skeleton
Must have been a Hardcore Ironman.	しなければならないあるいた。	examine	object	Skeleton
A crevice.	すきまだ。	examine	object	Crevice
A red crystal.	あかいすいしょうの。	examine	object	Crystal
A large red crystal.	おおきいあかいすいしょうの。	examine	object	Crystal
A small Ivory table.	ちいさいテーブル。	examine	object	Ivory table
A trophy of a mighty dragon slayer!	しょうじょうのつよいりゅうころすもの!!	examine	object	Vorkath head
A large display of Vorkath in his icy home.	おおきいのにかれの。	examine	object	Vorkath display
The cape worn by members of the Myths' Guild.	すりへったでの。	examine	object	Mounted Mythical Cape
Its scales seem to be made of runite.	それのよじのぼるみえるへであるの。	examine	object	Rune dragon
A bush sculpted into Vorkath, the undead dragon!	しげみりゅう!!	examine	object	Vorkath Topiary
The beautiful cape worn exclusively by members of the Myths' Guild.	うつくしいすりへったでの。	examine	object	Mythical cape
I wonder if there's anything inside.	わたしふしぎにおもうもしなか。	examine	object	Closed chest
Who knows what's in there.	だれしるにそこ。	examine	object	Cave
Looks nasty.	みえる。	examine	object	Acid pool
Vicious ice spikes block the path.	こおりのさえぎるみち。	examine	object	Ice blockage
I can get through here.	get through hereできそうだ。	examine	object	Cave Entrance
A closed, sturdy door.	とじている,ドア。	examine	object	Door
Maybe there's something in it.	かもしれないにこれ。	examine	object	Stone chest
A locked chest.	かぎがかかっているたからばこ。	examine	object	Stone chest
A random lever.	ようのない。	examine	object	Lever
A stone crate.	いし。	examine	object	Stone crate
It has some strange markings on it.	これあるいくつかへんなのじょうにこれ。	examine	object	Ancient Machinery
I think it's probably broken.	わたしたぶん。	examine	object	Ancient Machinery
Some strange equipment.	いくつかへんな。	examine	object	Ancient Equipment
I don't think it works any more.	わたしないこれはたらくもっと。	examine	object	Ancient Incubator
I wonder what this was for.	わたしふしぎにおもうこれだった。	examine	object	Ancient Equipment
It looks very old.	それ みえる とても ふるい.	examine	object	Ancient Incubator
Looks to descend into a dungeon.	みえるへろうや。	examine	object	Staircase
Climb them, one step at a time.	のぼるかれら,だんでじかん。	examine	object	Stairs
I can climb up these.	theseを のぼれそうだ。	examine	object	Stairs
Yup, he's dead.	しんでいる。	examine	object	Skeleton
There is a large recess in the middle of the doors.	そこおおきいにの。	examine	object	Ancient Doors
Who knows what secrets lie on the other side.	だれしるのじょうにほかのがわ。	examine	object	Ancient Doors
The doors are broken, but should still be useable.	しかしすべきまだである。	examine	object	Broken Doors
It's a torch.	たいまつ。	examine	object	Torch
A large brazier.	おおきい。	examine	object	Brazier
Hmm, big teeth.	おおきい。	examine	object	Bones
Oooh look! A candle!	みえる!ろうそく!!	examine	object	Candle
Guess I know whats on the other side now.	わたししるのじょうにほかのがわ。	examine	object	Ancient Doors
An incubator of some sorts.	のいくつか。	examine	object	Machinery
Looks to be wheely old.	みえるへであるふるい。	examine	object	Generator
This looks to be describing the creation of dragons.	これみえるへであるの。	examine	object	Mural
This looks to be displaying some data.	これみえるへであるいくつか。	examine	object	Mural
Appears to be malfunctioning.	あらわれるへである。	examine	object	Ancient Machinery
An ancient machine. A spellbook sits upon it.	こだいの machine. A spellbook sits upon itだ。	examine	object	Strange Machine
Some sort of magical barrier.	いくつかの。	examine	object	Barrier
Something lurks below the surface. It seems to be sleeping.	しためん。これみえるへである。	examine	object	Dragon
Looks to have been used to distill some kind of liquid.	みえるへあるいたつかったへいくつかしんせつなの。	examine	object	Machinery
It seems to be damaged.	それ みたいだ へ ある こわれた.	examine	object	Incubator
It looks like there is something behind this.	there is something behind thisのようだ。	examine	object	Blockage
I might be able to mine this.	I might be able to mine this.	examine	object	Blockage
I can get through here now.	get through here nowできそうだ。	examine	object	Tunnel
I don't want to know what was in that...	わたしないへしるだったにあれ...	examine	object	Large Cage
Some stone crates.	いくつかいし。	examine	object	Stone crate
A somewhat large stack of stone crates.	おおきいのいし。	examine	object	Stone crate
An empty open chest.	からのあいているたからばこ。	examine	object	Stone chest
Doesn't look very edible.	ないみえるとても。	examine	object	Strange Egg
A strange piece of artwork.	へんなぶちの。	examine	object	Ancient Mural
It has an odd sheen and looks more durable than you might expect.	これあるとみえるもっとあなたかもしれないきたいする。	examine	object	Mithril door
I wonder what this orb is for.	わたしふしぎにおもうこれ。	examine	object	Orb
A carving of a dragon's skull. It has white-hot molten fluid pouring from its mouth.	のしゃれこうべ。これあるからそれの。	examine	object	Dragon head
A carving of a dragon's skull.	のしゃれこうべ。	examine	object	Dragon head
An ancient metallic anvil, completely undamaged or corroded despite its age.	またはそれのねんれい。	examine	object	Anvil
Some hammers.	いくつか。	examine	object	Hammers
Some water containers.	いくつかみず。	examine	object	Water containers
Some swamp paste.	いくつかぬま。	examine	object	Swamp paste
Some potions.	いくつか。	examine	object	Potions
To destroy all you've done.	へすべて。	examine	object	Fire
Might want to deal with that.	かもしれないへとあれ。	examine	object	Leak
A hardened Fremennik warrior.	せんし。	examine	object	Fremennik warrior
He doesn't look well.	かれ は げんき が ないよう に みえる。	examine	object	Fremennik warrior
It's in good condition.	にいい。	examine	object	Mast
It needs repairing.	これひつよう。	examine	object	Damaged Mast
I can jump over here.	jump over hereできそうだ。	examine	object	Gap
I can jump off here.	jump off hereできそうだ。	examine	object	Ship
I can walk across here.	walk across hereできそうだ。	examine	object	Debris
I can jump to this.	jump to thisできそうだ。	examine	object	Wreckage
I might be able to climb over this.	ここを のぼれそうだ。	examine	object	Debris
It's part of a ship.	ぶひんの。	examine	object	Debris
Probably best if I don't go near it.	たぶんもっともいいもしわたしないいくちかくこれ。	examine	object	Fire trap
An old tomb that has fallen through the floor.	ふるいあれあるをとおりじてゆか。	examine	object	Tomb
Leads down.	みちびくした。	examine	object	Ladder
Goes up.	いくうえ。	examine	object	Ladder
It's a little bit broken.	ちいさい。	examine	object	Ladder
It looks rather dark down there.	これみえるくらいしたそこ。	examine	object	Crypt Entrance
An old set of doors.	ふるいおいたの。	examine	object	Large doors
An old tomb.	ふるい。	examine	object	Tomb
The bust of an ancient hero. The name Robert is inscribed beneath it.	の。これ。	examine	object	Bust
The bust of an ancient hero. The name Camorra is inscribed beneath it.	の。これ。	examine	object	Bust
The bust of an ancient hero. The name Tristan is inscribed beneath it.	の。これ。	examine	object	Bust
The bust of an ancient hero. The name Aivas is inscribed beneath it.	の。これ。	examine	object	Bust
An empty plinth.	からの。	examine	object	Plinth
It has a bust of Robert sat upon it.	これあるのこれ。	examine	object	Plinth
It has a bust of Camorra sat upon it.	これあるのこれ。	examine	object	Plinth
It has a bust of Tristan sat upon it.	これあるのこれ。	examine	object	Plinth
It has a bust of Aivas sat upon it.	これあるのこれ。	examine	object	Plinth
Used to store things.	つかったへ。	examine	object	Item Chest
A grid of sorts. It seems to be missing most of the pieces.	の。これみえるへであるもっともの。	examine	object	Strange grid
A map of Fossil Island and the surrounding areas. Most of the pieces are missing.	のしまと。もっともの。	examine	object	Incomplete map
A map of Fossil Island and the surrounding areas.	のしまと。	examine	object	Map
Maybe there's something hidden here.	かもしれないかくされたここ。	examine	object	Fungi
I could build a rowboat here.	わたしことができたたてるここ。	examine	object	Rowboat space
A strange barrier.	へんな。	examine	object	Energy Barrier
The secrets of the past.	のすぎた。	examine	object	History
Hope it doesn't fall on anyone.	これないあきのじょうにだれでも。	examine	object	Pillar
Very rocky.	とても。	examine	object	Rocks
Here lies Bob. A hero, and a friend.	ここ。とともだち。	examine	object	Grave
What secrets lie within?	なか??	examine	object	Cave
The way back outside.	もどってそと。	examine	object	Staircase
Could be dangerous.	ことができたであるあぶない。	examine	object	Trap
It has a key piece on it.	これあるかぎぶちのじょうにこれ。	examine	object	Plinth
There's something magical about it.	についてこれ。	examine	object	Plinth
I wonder how they died.	わたしふしぎにおもうどうかれらしんだ。	examine	object	Skeleton
Looks like it's providing light to the area.	it's providing light to the areaのようだ。	examine	object	Glowing Orb
A strange stone structure.	へんないしこうぞう。	examine	object	Obelisk
It seems to be fading from existence.	これみえるへであるから。	examine	object	Magic Gate
It looks dangerous.	これみえるあぶない。	examine	object	Unstable Altar
I don't want to think about what this was used for.	わたしないへについてこれだったつかった。	examine	object	Table
It's not very comfy any more.	ないとてもあたたかいもっと。	examine	object	Broken Bed
A small broken table.	ちいさいテーブル。	examine	object	Broken table
Nothing's burning here.	Nothing's burning here。	examine	object	Broken Brazier
What a mess.	ぐちゃぐちゃだ。	examine	object	Broken Plantpot
Creepy.	ぞわぞわするだ。	examine	object	Glowing Carving
A small ball.	ちいさいボール。	examine	object	Ball
Looks like a leaflet was dropped here by someone.	a leaflet was dropped here by だれかようだ。	examine	object	Leaflet
Locked tight.	かぎがかかっている。	examine	object	Gate
The only way is up...	だけうえ...	examine	object	Rock Pile
Awarded for completing 100 Chambers of Xeric in challenge mode.	Awarded for completing 100 Chambers of Xeric in challenge mode。	examine	object	Mounted Xeric's Guard
Awarded for completing 500 Chambers of Xeric in challenge mode.	Awarded for completing 500 Chambers of Xeric in challenge mode。	examine	object	Mounted Xeric's Warrior
Awarded for completing 1000 Chambers of Xeric in challenge mode.	Awarded for completing 1000 Chambers of Xeric in challenge mode。	examine	object	Mounted Xeric's Sentinel
Awarded for completing 1500 Chambers of Xeric in challenge mode.	Awarded for completing 1500 Chambers of Xeric in challenge mode。	examine	object	Mounted Xeric's General
Awarded for completing 2000 Chambers of Xeric in challenge mode.	Awarded for completing 2000 Chambers of Xeric in challenge mode。	examine	object	Mounted Xeric's Champion
See challenge mode scores here.	みるここ。	examine	object	Score board
I can see through it.	through it。	examine	object	Window
Climbing this would be easy!	これである!	examine	object	Rubble
Some rubble.	いくつか。	examine	object	Rubble
It occasionally emits a vicious burst of steam.	これの。	examine	object	Vent
It constantly emits a vicious burst of steam.	これの。	examine	object	Damaged Vent
I can jump down here.	jump down hereできそうだ。	examine	object	Roof
A few roof tiles seem to be missing.	すくないやねみえるへである。	examine	object	Roof
It's a bit broken. There's still water in it though.	まだみずにこれ。	examine	object	Broken Fountain
I wonder what's in it.	わたしふしぎにおもうにこれ。	examine	object	Chest
A crate full of blessed silver sickles.	いっぱいのの。	examine	object	Crate
A crate full of chains.	いっぱいのの。	examine	object	Crate
A citizen of Meiyerditch.	Meiyerditchの citizenだ。	examine	object	Meiyerditch citizen
A flea-infested, pale-looking excuse for a man.	おとこ。	examine	object	Old Man Ral
A fighter for the Myreque.	マイレークのたたかいてだ。	examine	object	Kael Forshaw
Are you prepared?	あなた?	examine	object	Theatre of Blood
Maybe I can form a group here.	Maybe I can form a group here.	examine	object	Notice board
